Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,ID,2018,"12        ",Female,21,Right-Handed,167.6,25,167,1,Walk,15,0.4,37,Athletics,572,925,257,428,936,987,25,"Same length",80,70,"Index finger",August,Summer,Yes,No,Meat,Water,"Physical education",7,8,6,"Yes - broadband connection","Text messaging",80,95,140,10,30,0,8,0,18,25,27,4,0,3,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Health
USA,WI,2018,"12        ",Male,17,Right-Handed,177,27,,2,Other,8,.294,52,Other,700,700,500,600,100,100,27,"Same length",63,72,"Ring finger",October,Summer,No,No,Meat,Water,"Mathematics and statistics",6,11,6,"Yes - broadband connection",Other,20,23,30,1,4,7,1,2,2,8,5,0,25,5,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Healthy,Relative,Other
USA,GA,2018,"12        ",Female,17,Right-Handed,156,28,154,1,Car,18,.287,60,Other,700,800,900,750,500,1000,"25 ","Right foot",66,80,"Ring finger",November,Summer,Yes,No,Fruit,Water,Other,6,10,5,"Yes - broadband connection","Text messaging",25,50,25,1,1,1,2,0,63,2,1,1,0,0,"A lot","Graduate degree",Country,Telepathy,Rich,"Sports person","Education/Youth development"
USA,OH,2018,"12        ",Female,18,Right-Handed,169,24.5,176,1,Car,3,.41,37,Soccer,765,722,711,615,717,781,25,"Left foot",75,79,"Ring finger",August,Summer,Yes,No,Desserts,Water,Science,8,9,4,"Yes - other","Text messaging",12,8,10,4,0,4,17,0,10,4,2,1,5,4,"Very little","Undergraduate degree","Rap/Hip hop",Fly,Happy,Friend,"Wildlife, animals"
USA,AR,2018,"12        ",Female,18,Left-Handed,164,126,166,2,Car,15,0.388,37,Walking/Hiking,800,700,300,500,1000,1000,26,"Same length",70,75,"Ring finger",May,Spring,Yes,No,Fruit,Water,Science,7,10,6,"Yes - broadband connection","In person",300,500,25,6,25,0,3,2,10,10,10,0,0,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer",Health
USA,PA,2018,"12        ",Male,16,Right-Handed,179,25,187,2,Car,20,.386,48,Tennis,150,50,100,200,400,800,26,"Left foot",109,112,"Ring finger",May,Summer,No,No,Meat,Water,Science,5,8,3,"Yes - broadband connection","Text messaging",75,90,8,4,14,2,6,3,2,4,24,0,0,1,"A lot","Graduate degree",Pop,Telepathy,Happy,"Sports person","International aid"
USA,MA,2018,"12        ",Female,17,Right-Handed,154.9,21.5,165,1,Car,5,0.381,69,Dancing,1000,1000,1000,1000,203,439,22.5,"Left foot",70mm,80mm,"Ring finger",September,Summer,No,No,Pizza/Pasta,Water,English,6,10,5,"Yes - other","Internet chat or instant messaging",100,100,10,1,10,2,20,0,40,40,20,3,40,6,"A lot","Graduate degree","Rhythm and blues (R&B)",,,,"International aid"
USA,NC,2018,"12        ",Female,18,Right-Handed,154.9,20,140,1,Car,4,.338,35,Swimming,1000,1000,508,1000,0,0,20,"Same length",80,60,"Index finger",April,Spring,No,No,Fruit,Juice,Art,9,10,4,"Yes - broadband connection","Text messaging",40,55,0,1,1,40,2,1,30,30,60,0,20,10,"A lot","Some college",Other,"Freeze time",Healthy,Relative,"Wildlife, animals"
USA,MD,2018,"12        ",Female,17,Right-Handed,"165 ","23 ",155,2,Car,15,0.384,65,Walking/Hiking,900,750,800,800,970,950,24,"Left foot",50,55,"Ring finger",October,Summer,Yes,No,Fruit,Water,History,7,11,4,"Yes - broadband connection","Internet chat or instant messaging",200,220,6,2,25,15,5,0,20,50,300,4,2,2,"A lot","Graduate degree",Other,Invisibility,Happy,Relative,"International aid"
USA,NC,2018,"12        ",Female,17,Right-Handed,138,24,150,1,Car,20,0.84,34,Other,749,733,642,754,374,759,25,"Left foot",7,80,"Ring finger",March,Summer,Yes,No,Meat,"Sports drink",History,6,9,3,"Yes - other","Internet chat or instant messaging",175,200,10,10,5,10,10,2,45,40,40,30,1,1,"A lot","Graduate degree","Rhythm and blues (R&B)",Fly,Rich,"Sports person",Health
USA,NJ,2018,"12        ",Male,17,Right-Handed,181,28,186,2,Car,5,.289,28,"Hockey (Ice)",620,503,594,364,610,834,27,"Right foot",9.5,10.5,"Ring finger",March,Summer,No,No,Meat,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","Text messaging",80,150,5,2,2,0,10,6,15,5,7,0,30,0,Some,"Graduate degree",Pop,Telepathy,Rich,Relative,Health
USA,TN,2018,"12        ",Female,18,Right-Handed,162,22.86,161,1,Car,2,.71,37,Skateboarding/Rollerblading,500,500,500,400,700,800,21.86,"Right foot",76.2,76.2,"Same length",October,Fall,Yes,No,Poultry,Tea,Art,7,9,3,"Yes - broadband connection","Internet chat or instant messaging",10,10,10,,,,,,,,,,,,,,,,,,
USA,PA,2018,"12        ",Male,17,Right-Handed,181,27.94,183,1,Car,4,.36,57,Lacrosse,300,700,0,350,100,1000,28,"Same length",108,108,"Same length",October,Winter,No,No,Meat,Milk,Science,4,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Female,17,Right-Handed,165,26,173,2,Car,8,0.486,37,Soccer,1000,1000,1000,1000,1000,1000,27,"Same length",6.5,7,"Ring finger",April,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,8,6,"Yes - other","Text messaging",100,100,0,1,0,10,0,0,20,24,0,3,0,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Healthy,"Musician or singer","Wildlife, animals"
USA,NY,2018,"12        ",Female,17,Right-Handed,165,24,163,2,"Rail (Train/Tram/Subway)",60,0.43,51,Swimming,674,711,460,337,1000,1000,24,"Same length",90,95,"Ring finger",September,Fall,No,No,Vegetables,Water,History,7,12,3,"Yes - broadband connection","Text messaging",150,150,6,1,15,3,0,0,10,20,20,25,0,2,"A lot","Graduate degree",Pop,"Freeze time",Rich,Relative,Health
USA,MA,2018,"12        ",Female,17,Right-Handed,162,,167,1,Bus,10,.665,37,Other,1000,1000,1000,1000,620,829,,"Left foot",64,63,"Index finger",November,Fall,Yes,No,Seafood,Water,"Physical education",6,10,4,"Yes - other","Text messaging",16,19,5,1,6,6,3,0,3,4,1,2,24,3,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,IN,2018,"12        ",Female,17,Right-Handed,151,23,149,2,Car,"12 ",.343,45,Baseball/Softball,487,471,417,428,738,738,23,"Same length",70,60,"Index finger",October,Fall,Yes,No,"No favorite",Juice,"Mathematics and statistics",6,9,6,"Yes - other",,5,10,7,1,12,2,2,0,3,5,15,3,0,4,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,CA,2018,"12        ",Female,17,Right-Handed,171,23,163,1,Bus,15,0.717,39,Athletics,652,802,941,326,150,567,23,"Same length",68,70,"Ring finger",March,Summer,Yes,No,Desserts,Water,History,6,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",38,40,25,10,8,48,2,0,8,3,1,2,5,4,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"Wildlife, animals"
USA,CO,2018,"12        ",Female,18,Right-Handed,166,21.5,157,1,Car,6,.448,53,Skateboarding/Rollerblading,6,10,5,7,10,10,23,"Left foot",7.5,7,"Index finger",November,Summer,Yes,No,Meat,Water,Art,7,6,3,"Yes - broadband connection","In person",18,18,15,2,8,20,1,0,20,7,15,2,0,2,"A lot","Graduate degree",Other,Fly,Happy,Relative,Health
USA,CA,2018,"12        ",Female,17,Right-Handed,67,22,164,1,Car,5,.494,36,Tennis,900,400,400,200,800,800,23.2,"Right foot",90,85,"Index finger",November,Spring,No,No,Fruit,Water,Art,8,7,4,"Yes - broadband connection","Text messaging",10,15,6,2,8,7,1,0,5,3,2,5,4,2,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Health
USA,ID,2018,"12        ",Male,24,Right-Handed,182.8,26,174,1,Car,3,.361,43,Basketball,700,600,700,600,900,1000,25.6,"Right foot",92,90,"Index finger",May,Fall,Yes,No,Pizza/Pasta,Water,Music,7,7,6,"Yes - broadband connection","Text messaging",15,15,5,1,30,1,4,0,2,1,30,4,0,1,Some,"Graduate degree","Punk rock","Freeze time",Happy,"Business person",Religious
USA,WI,2018,"12        ",Male,18,Right-Handed,15.74,,,1,Bicycle,8,.297,45,Lacrosse,,,,,,,,,,,,March,Spring,Yes,No,Pizza/Pasta,"Sports drink",Other,8,8,3,"Yes - other","In person",3,3,2,1,7,0,9,1,3,1,7,2,45,2,"Very little","Graduate degree","Rock and roll","Freeze time",Famous,"Sports person",Environment
USA,OH,2018,"12        ",Female,17,Left-Handed,164,20,146,2,Car,7,.121,60,Other,788,977,678,897,500,800,20,"Same length",65,64,"Index finger",March,Summer,Yes,No,Poultry,Water,Science,7,8,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",8,10,2,1,4,1,14.5,0,8,2,24,8,7,5,Some,"Graduate degree",Pop,Telepathy,Happy,"Community leader or elder",Health
USA,GA,2018,"12        ",Female,18,Right-Handed,13.46,19.05,154,2,Bus,10,.626,45,Soccer,647,422,1000,684,866,1000,18.54,"Right foot",70,60,"Ring finger",February,Summer,Yes,No,Fruit,"Sports drink",History,7,10,7,"Yes - broadband connection",Other,0,0,2,1,1,50,80,0,3,2,5,0,4,1,"A lot","Undergraduate degree",Other,Telepathy,Happy,"Musician or singer","Wildlife, animals"
USA,PA,2018,"12        ",Male,18,Right-Handed,178,26,182.5,1,Car,10,.257,37,None,500,500,200,750,800,1000,27,"Left foot",100,98,"Index finger",August,Winter,No,No,Breads/Sandwiches,Water,Science,6,11,5,"Yes - broadband connection","Internet chat or instant messaging",20,60,12,.5,3,3,1,18,.5,.5,24,3,25,2.5,Some,"Graduate degree",Pop,Invisibility,Rich,"Musician or singer",Health
USA,OK,2018,"12        ",Female,17,Right-Handed,166.3,25.8,164.8,1,Car,15,0.682,46,Walking/Hiking,1000,1000,1000,900,300,300,26.2,"Left foot",7.6,7.7,"Ring finger",December,Fall,Yes,No,Salads,Water,English,7,10,3,"Yes - broadband connection","Text messaging",85,152,3,5,15,5,3,0,30,3,90,15,0,2,Some,"Graduate degree",Techno/Electronic,Fly,Happy,Relative,"Wildlife, animals"
USA,NJ,2018,"12        ",Female,17,Left-Handed,172,22.5,162,1,Car,10,.51,43,None,700,500,700,600,800,800,22,"Right foot",95,90,"Index finger",July,Fall,No,No,Seafood,Juice,Languages,5,9,5,"Yes - other","Text messaging",15,30,10,2,5,20,1,1,5,5,10,3,0,.5,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Relative,"International aid"
USA,CA,2018,"12        ",Female,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"12        ",Male,17,Ambidextrous,178,28,181.5,3,Walk,8,.251,47,Walking/Hiking,968,673,733,888,668,856,26,"Same length",100,100,"Same length",October,Winter,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",8,8,4,"Yes - other","Internet chat or instant messaging",60,60,1,0,11,1,0,1,0,14,28,0,0,0,Some,"Graduate degree","Rhythm and blues (R&B)","Freeze time",Rich,Teacher,"Arts, culture, sports"
USA,CA,2018,"12        ",Male,15,Ambidextrous,156.5,24,167,2,Walk,5,0.625,56,Running/Jogging,700,700,1000,300,500,1000,24,"Right foot",70,80,"Ring finger",November,Fall,No,No,Pizza/Pasta,Water,English,5,0,3,"No internet connection","Myspace, Facebook, other social networking sites, or blog",17,17,4,1,3,0,3,2,8,1,4,1,2,1,None,"Less than high school","Heavy metal","Freeze time",Rich,Other,"Education/Youth development"
USA,CA,2018,"12        ",Female,17,Right-Handed,160,2,165,1,Car,20,0.418,48,Dancing,1000,1000,1000,1000,500,500,22,"Same length",76,65,"Index finger",January,Summer,Yes,Yes,Fruit,Water,"Social studies",6,8,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,20,24,3,8,6,17,1,12,5,36,20,6,5,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Other,Environment
USA,MO,2018,"12        ",Female,18,Right-Handed,151,23.5,154,3,Walk,3,1.83,77,Tennis,1000,1000,1000,1000,500,500,23,"Right foot",6.8,6.97,"Ring finger",December,Fall,Yes,No,"Rice/Noodle dishes",Water,History,6,10,5,"Yes - broadband connection","Text messaging",8,10,2,1,10,0,10,0,2,1,8,0,2,0,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,Environment
USA,NC,2018,"12        ",Male,17,Right-Handed,183,27,72,1,Car,10,.348,57,Baseball/Softball,770,465,775,1000,503,503,29,"Left foot",7.5,8,"Ring finger",November,Fall,Yes,No,Seafood,Water,"Mathematics and statistics",6,9,4,"Yes - broadband connection","Text messaging",2,1,20,1,20,12,10,5,15,2,12,1,0,2,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Relative,Environment
USA,CT,2018,"12        ",Female,17,Right-Handed,64,23,150,2,Bus,20,0.755,48,None,1000,1000,1000,875,150,150,24,"Left foot",80,80,"Same length",March,Spring,Yes,No,Pizza/Pasta,Water,Music,7,12,4,"Yes - broadband connection","Text messaging",2,4,12,1,1,35,1,1,13,1,30,1,0,1,Some,Other,Gospel,Telepathy,Happy,"Religious figure",Religious
USA,CA,2018,"12        ",Female,17,Left-Handed,180,23,179,1,Car,6,0.433,64,Dancing,900,800,700,600,600,800,24,"Left foot",90,91,"Ring finger",January,Winter,No,No,Desserts,Water,Art,3,12,3,"Yes - broadband connection","Text messaging",100,100,10,0,12,1,2,0,12,12,15,4,25,5,Some,"Graduate degree",Pop,Invisibility,Happy,Other,"Arts, culture, sports"
USA,CA,2018,"12        ",Female,16,Right-Handed,166,23,164,1,Car,15,.465,46,Walking/Hiking,100,100,300,100,900,1000,24,"Left foot",90,95,"Ring finger",September,Fall,No,No,Fruit,Water,English,6,8,5,"Yes - other","In person",70,70,5,1,15,40,1,1,10,3,70,10,15,2,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,Religious
USA,NE,2018,"12        ",Male,17,Right-Handed,,,,1,Car,10,0.376,45,Other,900,700,1000,1000,500,500,,"Right foot",,,"Ring finger",July,Summer,No,No,Meat,Water,History,8,10,3,"Yes - other","In person",0,50,5,0,15,3,5,0,20,1,40,0,0,1,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Rich,Teacher,"International aid"
USA,AZ,2018,"12        ",Female,18,Right-Handed,167,24,163,1,Car,10,1.33,37,None,900,600,600,900,500,600,24,"Same length",63.5,63.5,"Same length",September,Winter,Yes,No,Breads/Sandwiches,Water,Music,4,10,3,"Yes - broadband connection","Internet chat or instant messaging",10,10,15,0,21,40,2,5,1,1,26,9,0,7,Some,"High school",Other,"Freeze time",Happy,Friend,"International aid"
USA,IN,2018,"12        ",Female,17,Right-Handed,165,20.32,134.6,1,Car,15,0.45,50,Walking/Hiking,476,439,369,358,524,551,21.1,"Left foot",71.12,60.11,"Index finger",August,Fall,Yes,No,Seafood,"Soft drink (caffeinated)",,7,9,4,"Yes - broadband connection","In person",0,0,2,0,2,1,0,3,5,1,8,1,0,1,"A lot","Graduate degree",Techno/Electronic,Invisibility,Happy,Other,Health
USA,CA,2018,"12        ",Male,17,Right-Handed,180,30,,2,Car,30,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"12        ",Female,17,Right-Handed,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2018,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,IN,2018,"12        ",Female,17,Right-Handed,167,22,170,1,Car,5,0.324,44,Other,400,1000,200,100,800,1000,23,"Same length",75,75,"Ring finger",November,Fall,Yes,No,"No favorite","Sports drink",History,7,10,5,"Yes - broadband connection","Text messaging",100,100,4,1,2,4,2,1,15,24,15,10,15,1,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,Health
USA,NE,2018,"12        ",Female,17,Right-Handed,,,,1,Car,10,0.361,53,Other,1000,914,1000,963,305,775,,"Same length",,,"Index finger",November,Fall,No,No,Pizza/Pasta,Coffee,English,6,8,6,"Yes - broadband connection","In person",18,20,10,1,12,10,9,0,7,1,50,6,5,7,"A lot","Graduate degree",Pop,Fly,Happy,Relative,"International aid"
USA,IL,2018,"12        ",Female,17,Right-Handed,180,23,160,1,Car,7,0.32,43,Soccer,658,1000,647,406,925,973,24,"Left foot",77,75,"Index finger",January,Summer,Yes,No,Fruit,Water,English,7,10,4,"Yes - other","Text messaging",100,150,8,1,8,5,25,0,4,2,2,2,40,2,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,ID,2018,"12        ",Male,27,Right-Handed,178,26,178,1,Car,10,.661,52,Basketball,99,50,50,99,100,100,26,"Same length",20,20,"Same length",November,Summer,No,No,Meat,"Soft drink (caffeinated)",Other,5,4,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,5,0,1,50,5,0,0,10,4,4,4,15,10,"A lot","Undergraduate degree",Country,Invisibility,Rich,Other,Religious
USA,WI,2018,"12        ",Male,18,Ambidextrous,174.5,,183,1.5,Other,15,1,3,Basketball,,,,,,,,,94,110,"Ring finger",August,Fall,No,No,"No favorite",Water,Science,6,8.5,6,"Yes - dial-up connection","In person",11,30,,,,,,,,,,,,,,,,,,,
USA,NC,2018,"12        ",Female,17,Right-Handed,171,23,165.1,1,Car,40,.359,38,Dancing,786,572,182,203,786,1000,23,"Same length",75,65,"Index finger",June,Summer,Yes,Yes,"Rice/Noodle dishes",Water,Science,7,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,20,8,3,5,8,0,0,42,5,100,40,0,4,"Very little","Undergraduate degree",Pop,Invisibility,Famous,Actor,"Education/Youth development"
USA,NC,2018,"12        ",Female,18,Ambidextrous,173.7,9.5,173,2,Car,40,.361,39,"Hockey (Field)",1000,1000,1000,1000,500,500,10,"Left foot",80,78,"Ring finger",August,Fall,Yes,Yes,Salads,Water,Science,9,9,5,"Yes - broadband connection","Text messaging",1,34,50,1,10,40,10,5,5,5,5,5,0,0,"A lot","Graduate degree","Rock and roll",Fly,Healthy,Other,"Wildlife, animals"
USA,MN,2018,"12        ",Male,17,Right-Handed,180,24,185,1,Car,20,0.368,36,Running/Jogging,200,100,100,700,500,800,28,"Same length",85,85,"Same length",November,Fall,No,No,Meat,Water,History,6,10,3,"Yes - broadband connection","Cell phone",2,2,12,1,4,2,12,10,2,1,12,6,10,1,,"Undergraduate degree","Rock and roll",Invisibility,Rich,Friend,Health
USA,NC,2018,"12        ",Female,17,Right-Handed,5,50,50,1,Car,8,.449,40,Tennis,100,100,100,100,100,100,50,"Same length",50,50,"Same length",August,Winter,No,No,Seafood,Juice,"Mathematics and statistics",,,4,"Yes - other","Text messaging",45,45,5,3,3,5,0,0,24,24,24,2,8,1,Some,"High school","Rhythm and blues (R&B)",Telepathy,Healthy,Other,"Wildlife, animals"
USA,ID,2018,"12        ",Male,22,Right-Handed,185,26,190,2,Walk,10,.308,40,Basketball,0,0,0,0,900,900,25,"Right foot",70,75,"Ring finger",October,Fall,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",5,6,5,"Yes - broadband connection","In person",10,15,20,2,40,20,40,0,10,10,20,0,15,0,Some,"Graduate degree",Country,Telepathy,Happy,"Sports person","Education/Youth development"
USA,IL,2018,"12        ",Female,17,Right-Handed,176,24,168,2,Car,15,0.363,44,Other,825,810,920,710,730,880,23,"Right foot",95,90,"Index finger",March,Spring,No,No,Fruit,Water,History,7,10,5,"Yes - broadband connection","Text messaging",2,4,2,.5,10,25,15,0,15,15,15,5,5,5,"A lot","Graduate degree",Pop,"Super strength",Rich,"Coach or club leader",Health
USA,FL,2018,"12        ",Female,16,Right-Handed,167.6,96,167.5,1,Car,15,0.428,77,Other,,,,,,,96,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,ID,2018,"12        ",Female,18,Right-Handed,158.7,23.9,158.7,1,Walk,20,.391,38,"Martial Arts",604,465,567,850,1000,1000,23.8,"Right foot",80,75,"Index finger",November,Fall,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",Other,8,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",88,100,30,1,12,5,5,0,100,100,100,10,0,1.5,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,RI,2018,"12        ",Male,18,Right-Handed,162,30,162,2,Walk,10,,,Walking/Hiking,1000,1000,800,500,0,900,30,"Same length",90,80,"Index finger",May,,No,No,Other,Water,Geography,,,3,"Yes - other",,0,0,,,,,,,,,,,,,"Very little","High school",,,,Other,Environment
USA,IL,2018,"12        ",Male,18,Right-Handed,177.8,20,25,2,Bus,40,.374,60,None,80,80,80,80,80,80,20,"Same length",10,10,"Ring finger",August,Spring,No,No,Pizza/Pasta,Milk,English,8,8,4,"Yes - broadband connection","Cell phone",2,1,2,1,1,1,2,2,3,3,2,2,15,1,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,MA,2018,"12        ",Female,17,Right-Handed,153,23.5,5,1,Car,45,0.351,55,Baseball/Softball,690,225,134,374,786,1000,23,"Same length",40,40,"Same length",January,Fall,Yes,No,Pizza/Pasta,Water,Science,8,10,5,"Yes - broadband connection","Text messaging",10,15,20,10,40,20,20,10,30,20,20,40,25,10,"A lot","Graduate degree",Country,Telepathy,Happy,Relative,Health
USA,OH,2018,"12        ",Male,17,Right-Handed,180,29,180,2,Bus,15,.356,33,Soccer,1000,813,1000,1000,59,465,29,"Same length",64,79,"Ring finger",May,Winter,Yes,No,Meat,Water,"Physical education",3,8,5,"Yes - broadband connection",Other,15,15,3,1,0,10,0,50,0,1,50,20,0,5,"Very little","Graduate degree",Other,"Super strength",Rich,Actor,Health
USA,CA,2018,"12        ",Female,16,Right-Handed,177.8,25.4,179.6,3,Car,30,.392,39,"Martial Arts",700,600,500,500,600,650,25.4,"Same length",7.87,7.87,"Same length",April,Spring,No,No,Pizza/Pasta,Water,English,7,11,4,"Yes - broadband connection","Internet chat or instant messaging",22,22,1,0,18,2,0,24,3,1,2,0,0,1,Some,"Graduate degree",Other,Fly,Rich,"Sports person",Environment
